Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,5628080,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.710721951,1876026.667,3248768.16,5627381,117,5628080,2814040.0,3978664.998,5627381,699,0,0.0,0.0,0,0,0,0,0,0,104,40,0.533041464,0.177680488,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
19842,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5604815,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.713672084,1868271.667,3235182.826,5603939,126,5604815,2802407.5,3961963.843,5603939,876,0,0.0,0.0,0,0,0,0,0,0,104,40,0.535254063,0.178418021,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
1947,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
49456,688415,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,17.4313459178,2.9052243196,688415.0,0.0,688415,688415,688415,688415.0,0.0,688415,688415,0,0.0,0.0,0,0,0,0,0,0,40,0,2.9052243196,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,11256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30558,1,1,48,64,48,48,48.0,0.0,64,64,64.0,0.0,3665.161332548,65.4493095098,30558.0,0.0,30558,30558,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.7246547549,32.7246547549,48,64,53.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,80.0,48.0,64.0,20,0,0,0,0,0,0,1,48,1,64,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,22399,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,519085.6735,357.1588017,3199.857143,7399.879423,19965,58,21017,10508.5,13455.53494,20023,994,22341,5585.25,10356.20463,21117,198,0,0,0,0,72,112,133.9345506,223.2242511,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
999,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,143335,16,15,1128,14077,565,0,70.5,149.8541513161,1460,2,938.4666666667,673.7746408605,106080.161858583,216.2765549238,4777.8333333333,8404.6170401723,24153,1,143335,9555.6666666667,10332.1892899719,25881,1,110756,7911.1428571429,16073.1214950117,51591,49,0,0,0,0,344,304,111.6266089929,104.6499459309,0,1460,475.15625,641.5209804416,411549.168346774,0,0,0,1,0,0,0,0,0,490.4838709677,70.5,938.4666666667,344,0,0,0,0,0,0,16,1128,15,14077,65535,32205,15,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50831,39,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.0512820513,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25641.0256410256,25641.0256410256,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,252,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,55555.55556,11904.7619,126.0,65.05382387,172,80,252,252.0,0.0,252,252,0,0.0,0.0,0,0,1,0,0,0,64,20,7936.507937,3968.253968,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
6669,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
42348,3,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,10333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,110,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,311305,12,7,1244,2997,965,0,103.6666666667,274.4088964014,1397,0,428.1428571429,663.5760264334,13623.2954819229,61.0333916898,17294.7222222222,46172.0472973008,194296,2,311305,28300.4545454545,57587.4122032995,194296,45,101491,16915.1666666667,27161.2155060606,70427,2,0,0,0,0,264,152,38.5474052778,22.485986412,0,1397,212.05,457.8613298461,209636.997368421,0,0,0,1,0,0,0,0,0,223.2105263158,103.6666666667,428.1428571429,264,0,0,0,0,0,0,12,1244,7,2997,65535,32,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5962,60,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,133333.3333,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16666.66667,16666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,38897,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51.4178471347,38897.0,0.0,38897,38897,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25.7089235674,25.7089235674,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,274,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,257,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,54474.70817,11673.15175,128.5,150.6137444,235,22,257,257.0,0.0,257,257,0,0.0,0.0,0,0,1,0,0,0,64,20,7782.101167,3891.050584,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
22,142,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,84507.0422535211,14084.5070422535,142.0,0.0,142,142,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7042.2535211268,7042.2535211268,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,250,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,413303,12,11,646,4745,242,0,53.8333333333,83.9056107489,1430,0,431.3636363636,644.394641928,13043.6991746975,55.6492452269,18786.5,48588.6499315084,224593,1,413303,37573.0,72962.9475144748,249470,1,152410,15241.0,25848.1748592731,73836,1,0,0,0,0,252,232,29.034388814,26.6148564128,0,1430,224.625,470.9162957562,221762.157608696,0,0,0,1,0,0,0,0,0,234.3913043478,53.8333333333,431.3636363636,252,0,0,0,0,0,0,12,646,11,4745,8192,351,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5405,39,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,153846.1538,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,25641.02564,25641.02564,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,31,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32258.06452,32258.06452,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
21,8985395,9,15,110,188,23,0,12.22222222,9.909310997,34,0,12.53333333,14.54975045,33.16493042,2.671001108,390669.3478,1016906.335,3207712,3,6249078,781134.75,1446082.943,3249458,3,8985303,641807.3571,1255566.39,3207712,3,0,0,0,0,296,488,1.001625415,1.669375692,0,34,11.92,12.7440182,162.41,0,0,0,1,0,0,0,0,1,12.41666667,12.22222222,12.53333333,296,0,0,0,0,0,0,9,110,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
53,86375,1,1,39,94,39,39,39.0,0.0,94,94,94.0,0.0,1539.7973950796,23.1548480463,86375.0,0.0,86375,86375,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,11.5774240232,11.5774240232,39,94,57.3333333333,31.7542648054,1008.3333333333,0,0,0,0,0,0,0,0,1,86.0,39.0,94.0,32,0,0,0,0,0,0,1,39,1,94,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,81030,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1974.5773170431,49.3644329261,27010.0,46778.362209466,81025,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,64,64,24.682216463,24.682216463,32,48,38.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
22,67,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
53,117952616,2,2,77,125,44,33,38.5,7.7781745931,65,60,62.5,3.5355339059,1.712552098,0.0339119227,39317538.6666667,68038221.9847241,117881310,30529,117922087,117922087.0,0.0,117922087,117922087,117911839,117911839.0,0.0,117911839,117911839,0,0,0,0,52,40,0.0169559614,0.0169559614,33,65,47.0,14.9499163877,223.5,0,0,0,0,0,0,0,0,1,58.75,38.5,62.5,52,0,0,0,0,0,0,2,77,2,125,-1,-1,1,20,40777.0,0.0,40777,40777,117881310.0,0.0,117881310,117881310,BENIGN
24800,101,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,59405.94059,19801.9802,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,9900.990099,9900.990099,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,10405776,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.306411362,0.384401894,3468592.0,6007775.843,10400000,1,10400000,3468592.0,6007775.843,10400000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.384401894,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2.0,0.0,2,2,10400000.0,0.0,10400000,10400000,DDoS
80,81225601,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,143.5877341,0.160048062,6768800.083,20400000.0,71100000,0,79500000,11400000.0,26500000.0,71100000,0,1716732,429183.0,857736.0654,1715787,4,0,0,0,0,172,112,0.098491115,0.061556947,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,8990.0,0.0,8990,8990,39700000.0,44400000.0,71100000,8351419,DDoS
21,208,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,67307.69231,14423.07692,104.0,63.63961031,149,59,208,208.0,0.0,208,208,0,0.0,0.0,0,0,1,0,0,0,64,20,9615.384615,4807.692308,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,5991958,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.667561421,1997319.333,3458910.375,5991325,128,5991958,2995979.0,4236058.937,5991325,633,0,0.0,0.0,0,0,0,0,0,0,104,40,0.500671066,0.166890355,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
1131,28,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,214285.7143,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,35714.28571,35714.28571,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,66666,2,2,62,158,31,31,31.0,0.0,79,79,79.0,0.0,3300.03300033,60.000600006,22222.0,38484.4368933729,66660,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,30.000300003,30.000300003,31,79,50.2,26.2906827602,691.2,0,0,0,0,0,0,0,0,1,62.75,31.0,79.0,64,0,0,0,0,0,0,2,62,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31473,2,2,90,146,45,45,45.0,0.0,73,73,73.0,0.0,7498.4907698662,127.093063896,10491.0,18086.9405649491,31376,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,63.546531948,63.546531948,45,73,56.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,70.25,45.0,73.0,64,0,0,0,0,0,0,2,90,2,146,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61327,102722,2,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,175.2302330562,48.6750647378,25680.5,51314.3422089121,102652,1,102722,102722.0,0.0,102722,102722,4,2.0,1.4142135624,3,1,0,0,0,0,64,60,19.4700258951,29.2050388427,0,6,3.0,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3.6,0.0,6.0,64,0,0,0,0,0,0,2,0,3,18,122,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1026229,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,11335.67654,7.795531017,146604.1429,387428.8439,1025210,2,803,401.5,498.5102807,754,49,1026178,256544.5,512443.7758,1025210,2,0,0,0,0,72,112,2.923324131,4.872206886,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5501644,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.727055404,1833881.333,3175767.702,5500942,129,5501644,2750822.0,3889257.002,5500942,702,0,0.0,0.0,0,0,0,0,0,0,104,40,0.545291553,0.181763851,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
21,9570314,9,15,103,188,23,0,11.44444444,9.098229376,34,0,12.53333333,14.54975045,30.40652585,2.507754709,416100.6087,1087257.018,3617046,2,6422458,802807.25,1499574.565,3661463,258,9570218,683587.0,1342991.624,3617046,2,0,0,0,0,296,488,0.940408016,1.567346693,0,34,11.64,12.53953747,157.24,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
443,116106033,36,33,691,34323,329,0,19.1944444444,66.2979506016,2896,0,1040.0909090909,1074.4730209397,301.5691699672,0.5942843642,1707441.66176471,3777150.23291319,10217133,2,116106033,3317315.22857143,4770627.71228689,10240012,2,112721229,3522538.40625,4921739.43468224,10240190,2,0,0,0,0,1160,1064,0.3100614074,0.2842229568,0,2896,500.2,895.2037514006,801389.756521739,0,0,0,1,0,0,0,0,0,507.4492753623,19.1944444444,1040.0909090909,1160,0,0,0,0,0,0,36,691,33,34323,29200,972,4,32,55030.5454545455,106477.758127567,376073,22868,10192368.5454545,63678.8630683114,10217133,10009283,BENIGN
53,203,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1418719.21182266,19704.4334975369,67.6666666667,77.105987662,153,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,40,40,9852.2167487685,9852.2167487685,42,102,66.0,32.8633534503,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,431430,30,30,792,45275,405,0,26.4,76.5198193844,4380,0,1509.1666666667,956.7858220079,106777.461001785,139.0723871775,7312.3728813559,21569.2281566206,80638,1,431430,14876.8965517241,30931.9234741447,81600,1,350448,12084.4137931035,28277.9308529224,82208,1,0,0,0,0,624,612,69.5361935888,69.5361935888,0,4380,755.1967213115,1002.3000186184,1004605.3273224,0,0,0,1,0,0,0,0,1,767.7833333333,26.4,1509.1666666667,624,0,0,0,0,0,0,30,792,30,45275,65535,33,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53029,104,3,1,43,6,31,6,14.3333333333,14.4337567297,6,6,6.0,0.0,471153.846153846,38461.5384615385,34.6666666667,27.646579053,54,3,57,28.5,36.0624458405,54,3,0,0.0,0.0,0,0,0,0,0,0,60,20,28846.1538461538,9615.3846153846,6,31,11.0,11.1803398875,125.0,0,0,0,0,1,0,0,0,0,13.75,14.3333333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1728,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,8892742,9,15,105,188,23,0,11.66666667,9.313968005,34,0,12.53333333,14.54975045,32.94821777,2.698830125,386640.9565,1003157.273,3028602,3,6077242,759655.25,1403976.031,3073281,218,8892653,635189.5,1238146.927,3028602,3,0,0,0,0,296,488,1.012061297,1.686768828,0,34,11.72,12.59139918,158.5433333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
443,117428915,18,16,1132,4440,524,0,62.8888888889,129.9836591037,1398,0,277.5,486.6541550903,47.4499828258,0.2895368658,3558451.96969697,14171412.3492609,58967486,3,117428915,6907583.23529412,19430253.3301106,58967486,3,117393740,7826249.33333333,20587505.4836547,59002555,3,0,0,0,0,596,520,0.1532842231,0.1362526427,0,1398,159.2,353.8003591259,125174.694117647,0,0,0,1,0,0,0,0,0,163.8823529412,62.8888888889,277.5,596,0,0,0,0,0,0,18,1132,16,4440,29200,122,7,32,199355.5,232163.662360198,363520,35191,58497575.0,664554.509308304,58967486,58027664,BENIGN
22,93,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10752.68817,10752.68817,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
21,9370780,9,15,110,188,25,0,12.22222222,10.03466215,34,0,12.53333333,14.54975045,31.80098135,2.56115286,407425.2174,1064436.365,3492599,3,5836341,729542.625,1350882.692,3043703,3,9370687,669334.7857,1314781.408,3492599,3,0,0,0,0,296,488,0.960432323,1.600720538,0,34,11.92,12.77667145,163.2433333,0,0,0,1,0,0,0,0,1,12.41666667,12.22222222,12.53333333,296,0,0,0,0,0,0,9,110,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,225,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,62222.22222,13333.33333,112.5,78.48885271,168,57,225,225.0,0.0,225,225,0,0.0,0.0,0,0,1,0,0,0,64,20,8888.888889,4444.444444,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,5832525,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.685809319,1944175.0,3366661.649,5831661,99,5832525,2916262.5,4122996.098,5831661,864,0,0.0,0.0,0,0,0,0,0,0,104,40,0.514356989,0.17145233,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5327224,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.75086011,1775741.333,3074960.624,5326400,79,5327224,2663612.0,3765750.903,5326400,824,0,0.0,0.0,0,0,0,0,0,0,104,40,0.563145083,0.187715028,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
53,227,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,1083700.44052863,17621.1453744493,75.6666666667,91.6860585549,178,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,40,40,8810.5726872247,8810.5726872247,42,81,57.6,21.3611797427,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,40,0,0,0,0,0,0,2,84,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3849947,1,1,6,37,6,6,6.0,0.0,37,37,37.0,0.0,11.1689849237,0.5194876709,3849947.0,0.0,3849947,3849947,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,0.2597438354,0.2597438354,6,37,16.3333333333,17.8978583449,320.3333333333,1,0,0,0,0,0,0,0,1,24.5,6.0,37.0,20,0,0,0,0,0,0,1,6,1,37,0,65,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5039949,7,4,617,164,517,0,88.1428571429,189.988972111,152,0,41.0,74.0540343263,154.961885527,2.182561768,503994.9,1557904.40702299,4937551,3,5039949,839991.5,2036428.20592848,4996790,3,82854,27618.0,31721.8975945639,62435,355,0,0,0,0,160,92,1.3889029433,0.7936588247,0,517,65.0833333333,148.7233296692,22118.6287878788,0,0,0,1,0,0,0,0,0,71.0,88.1428571429,41.0,160,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8300,59,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,101694.9153,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,16949.15254,16949.15254,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
